tradingitemid,fromdate,todate,divadjfactor
2589895,2018-12-11 00:00:00.000000,2019-03-11 00:00:00.000000,0.9888436403
2589895,2019-03-12 00:00:00.000000,2019-06-10 00:00:00.000000,0.9957185671
2589895,2019-06-11 00:00:00.000000,,1.0000000000
2589909,2017-11-30 00:00:00.000000,2018-03-07 00:00:00.000000,0.9369405533
2589909,2018-03-08 00:00:00.000000,2018-06-06 00:00:00.000000,0.9418151627
2589909,2018-06-07 00:00:00.000000,2018-08-29 00:00:00.000000,0.9462638075
2589909,2018-08-30 00:00:00.000000,2018-11-27 00:00:00.000000,0.9508199979
2589909,2018-11-28 00:00:00.000000,2019-02-27 00:00:00.000000,0.9559422605
2589909,2019-02-28 00:00:00.000000,2019-05-29 00:00:00.000000,0.9608403422
2589909,2019-05-30 00:00:00.000000,2019-08-28 00:00:00.000000,0.9661581016
2589909,2019-08-29 00:00:00.000000,2019-12-04 00:00:00.000000,0.9710118124
2589909,2019-12-05 00:00:00.000000,2020-02-26 00:00:00.000000,0.9756174020
2589909,2020-02-27 00:00:00.000000,2020-05-27 00:00:00.000000,0.9809131715
2589909,2020-05-28 00:00:00.000000,2020-08-26 00:00:00.000000,0.9862451561
2589909,2020-08-27 00:00:00.000000,2020-12-02 00:00:00.000000,0.9913454313
2589909,2020-12-03 00:00:00.000000,2021-02-24 00:00:00.000000,0.9957344214
2589909,2021-02-25 00:00:00.000000,,1.0000000000
2590144,2000-01-01 00:00:00.000000,,1.0000000000
2590254,2017-11-16 00:00:00.000000,2018-02-14 00:00:00.000000,0.0701868995
2590254,2018-02-15 00:00:00.000000,2018-05-16 00:00:00.000000,0.0708829074
2590254,2018-05-17 00:00:00.000000,2018-08-15 00:00:00.000000,0.0715748032
2590254,2018-08-16 00:00:00.000000,2018-11-14 00:00:00.000000,0.0722022179
2590254,2018-11-15 00:00:00.000000,2019-02-20 00:00:00.000000,0.0728104388
2590254,2019-02-21 00:00:00.000000,2019-05-15 00:00:00.000000,0.0759311069
2590254,2019-05-16 00:00:00.000000,2019-08-14 00:00:00.000000,0.0765271844
2590254,2019-08-15 00:00:00.000000,2019-11-13 00:00:00.000000,0.0771364027
2590254,2019-11-14 00:00:00.000000,2020-02-12 00:00:00.000000,0.0777013454
2590254,2020-02-13 00:00:00.000000,2020-05-13 00:00:00.000000,0.0782948169
2590254,2020-05-14 00:00:00.000000,2020-08-12 00:00:00.000000,0.0792425841
2590254,2020-08-13 00:00:00.000000,2020-11-02 00:00:00.000000,0.0801197294
2590254,2020-11-03 00:00:00.000000,2020-12-14 00:00:00.000000,0.1075855231
2590254,2020-12-15 00:00:00.000000,,1.0000000000
2590360,2017-11-10 00:00:00.000000,2018-02-08 00:00:00.000000,0.9608787395
2590360,2018-02-09 00:00:00.000000,2018-05-10 00:00:00.000000,0.9647963787
2590360,2018-05-11 00:00:00.000000,2018-08-09 00:00:00.000000,0.9685167387
2590360,2018-08-10 00:00:00.000000,2018-11-07 00:00:00.000000,0.9719134105
2590360,2018-11-08 00:00:00.000000,2019-02-07 00:00:00.000000,0.9753045623
2590360,2019-02-08 00:00:00.000000,2019-05-09 00:00:00.000000,0.9794874677
2590360,2019-05-10 00:00:00.000000,2019-08-08 00:00:00.000000,0.9832594375
2590360,2019-08-09 00:00:00.000000,2019-11-06 00:00:00.000000,0.9869952993
2590360,2019-11-07 00:00:00.000000,2020-02-06 00:00:00.000000,0.9899585558
2590360,2020-02-07 00:00:00.000000,2020-05-07 00:00:00.000000,0.9923080444
2590360,2020-05-08 00:00:00.000000,2020-08-06 00:00:00.000000,0.9949942077
2590360,2020-08-07 00:00:00.000000,2020-11-05 00:00:00.000000,0.9967882121
2590360,2020-11-06 00:00:00.000000,2021-02-04 00:00:00.000000,0.9985078972
2590360,2021-02-05 00:00:00.000000,,1.0000000000
2590440,2017-11-22 00:00:00.000000,2018-02-19 00:00:00.000000,0.9517523932
2590440,2018-02-20 00:00:00.000000,2018-05-22 00:00:00.000000,0.9534850573
2590440,2018-05-23 00:00:00.000000,2018-08-21 00:00:00.000000,0.9572951874
2590440,2018-08-22 00:00:00.000000,2018-11-20 00:00:00.000000,0.9616904821
2590440,2018-11-21 00:00:00.000000,2019-02-19 00:00:00.000000,0.9670977944
2590440,2019-02-20 00:00:00.000000,2019-05-21 00:00:00.000000,0.9720445862
2590440,2019-05-22 00:00:00.000000,2019-08-20 00:00:00.000000,0.9770160758
2590440,2019-08-21 00:00:00.000000,2019-11-19 00:00:00.000000,0.9814265095
2590440,2019-11-20 00:00:00.000000,2020-02-17 00:00:00.000000,0.9848202122
2590440,2020-02-18 00:00:00.000000,2020-05-19 00:00:00.000000,0.9879236372
2590440,2020-05-20 00:00:00.000000,2020-08-18 00:00:00.000000,0.9918574508
2590440,2020-08-19 00:00:00.000000,2020-11-17 00:00:00.000000,0.9951531560
2590440,2020-11-18 00:00:00.000000,2021-02-23 00:00:00.000000,0.9981057345
2590440,2021-02-24 00:00:00.000000,,1.0000000000
2631428,2017-10-05 00:00:00.000000,2018-01-03 00:00:00.000000,0.9908196276
2631428,2018-01-04 00:00:00.000000,2018-04-04 00:00:00.000000,0.9953747323
2631428,2018-04-05 00:00:00.000000,,1.0000000000
2631520,2017-11-20 00:00:00.000000,2018-02-15 00:00:00.000000,0.9691097515
2631520,2018-02-16 00:00:00.000000,2018-05-17 00:00:00.000000,0.9716699934
2631520,2018-05-18 00:00:00.000000,2018-08-16 00:00:00.000000,0.9741687357
2631520,2018-08-17 00:00:00.000000,2018-11-19 00:00:00.000000,0.9766734645
2631520,2018-11-20 00:00:00.000000,2019-02-21 00:00:00.000000,0.9795820014
2631520,2019-02-22 00:00:00.000000,2019-05-16 00:00:00.000000,0.9824614311
2631520,2019-05-17 00:00:00.000000,2019-08-18 00:00:00.000000,0.9850637022
2631520,2019-08-19 00:00:00.000000,2019-11-19 00:00:00.000000,0.9873675137
2631520,2019-11-20 00:00:00.000000,2020-02-23 00:00:00.000000,0.9895776751
2631520,2020-02-24 00:00:00.000000,2020-05-18 00:00:00.000000,0.9916205236
2631520,2020-05-19 00:00:00.000000,2020-08-18 00:00:00.000000,0.9937625004
2631520,2020-08-19 00:00:00.000000,2020-11-19 00:00:00.000000,0.9957156362
2631520,2020-11-20 00:00:00.000000,2021-02-23 00:00:00.000000,0.9977539487
2631520,2021-02-24 00:00:00.000000,,1.0000000000
2631609,2017-10-30 00:00:00.000000,2018-01-29 00:00:00.000000,0.9182348182
2631609,2018-01-30 00:00:00.000000,2018-04-26 00:00:00.000000,0.9222480822
2631609,2018-04-27 00:00:00.000000,2018-07-29 00:00:00.000000,0.9266862347
2631609,2018-07-30 00:00:00.000000,2018-10-29 00:00:00.000000,0.9321641829
2631609,2018-10-30 00:00:00.000000,2019-01-29 00:00:00.000000,0.9385708096
2631609,2019-01-30 00:00:00.000000,2019-04-28 00:00:00.000000,0.9452446954
2631609,2019-04-29 00:00:00.000000,2019-07-29 00:00:00.000000,0.9512033718
2631609,2019-07-30 00:00:00.000000,2019-10-29 00:00:00.000000,0.9586214016
2631609,2019-10-30 00:00:00.000000,2020-01-29 00:00:00.000000,0.9658399363
2631609,2020-01-30 00:00:00.000000,2020-04-28 00:00:00.000000,0.9721786570
2631609,2020-04-29 00:00:00.000000,2020-07-29 00:00:00.000000,0.9807322651
2631609,2020-07-30 00:00:00.000000,2020-10-28 00:00:00.000000,0.9875645958
2631609,2020-10-29 00:00:00.000000,2021-01-27 00:00:00.000000,0.9948845367
2631609,2021-01-28 00:00:00.000000,,1.0000000000
2632409,2000-01-01 00:00:00.000000,,1.0000000000
2632522,2017-12-14 00:00:00.000000,2018-03-14 00:00:00.000000,0.9433820556
2632522,2018-03-15 00:00:00.000000,2018-06-13 00:00:00.000000,0.9476502445
2632522,2018-06-14 00:00:00.000000,2018-09-12 00:00:00.000000,0.9520453758
2632522,2018-09-13 00:00:00.000000,2018-12-12 00:00:00.000000,0.9566446288
2632522,2018-12-13 00:00:00.000000,2019-03-13 00:00:00.000000,0.9614800525
2632522,2019-03-14 00:00:00.000000,2019-06-12 00:00:00.000000,0.9664800670
2632522,2019-06-13 00:00:00.000000,2019-09-11 00:00:00.000000,0.9712626068
2632522,2019-09-12 00:00:00.000000,2019-12-11 00:00:00.000000,0.9759345280
2632522,2019-12-12 00:00:00.000000,2020-03-11 00:00:00.000000,0.9803697362
2632522,2020-03-12 00:00:00.000000,2020-06-10 00:00:00.000000,0.9850310794
2632522,2020-06-11 00:00:00.000000,2020-09-09 00:00:00.000000,0.9890694431
2632522,2020-09-10 00:00:00.000000,2020-12-02 00:00:00.000000,0.9928351310
2632522,2020-12-03 00:00:00.000000,2021-03-10 00:00:00.000000,0.9966101695
2632522,2021-03-11 00:00:00.000000,,1.0000000000
42709729,2017-10-05 00:00:00.000000,2018-01-03 00:00:00.000000,0.9093680012
42709729,2018-01-04 00:00:00.000000,2018-04-04 00:00:00.000000,0.9125660600
42709729,2018-04-05 00:00:00.000000,2018-07-04 00:00:00.000000,0.9155141009
42709729,2018-07-05 00:00:00.000000,2018-10-03 00:00:00.000000,0.9202768222
42709729,2018-10-04 00:00:00.000000,2019-01-02 00:00:00.000000,0.9245887670
42709729,2019-01-03 00:00:00.000000,2019-04-03 00:00:00.000000,0.9307588622
42709729,2019-04-04 00:00:00.000000,2019-07-02 00:00:00.000000,0.9359290267
42709729,2019-07-03 00:00:00.000000,2019-10-02 00:00:00.000000,0.9432397823
42709729,2019-10-03 00:00:00.000000,2020-01-01 00:00:00.000000,0.9521347743
42709729,2020-01-02 00:00:00.000000,2020-04-01 00:00:00.000000,0.9595335875
42709729,2020-04-02 00:00:00.000000,2020-07-08 00:00:00.000000,0.9711848934
42709729,2020-07-09 00:00:00.000000,2020-10-07 00:00:00.000000,0.9819558904
42709729,2020-10-08 00:00:00.000000,2021-01-06 00:00:00.000000,0.9926414227
42709729,2021-01-07 00:00:00.000000,,1.0000000000
2633833,2017-11-29 00:00:00.000000,2018-02-26 00:00:00.000000,0.8528825326
2633833,2018-02-27 00:00:00.000000,2018-05-29 00:00:00.000000,0.8599924631
2633833,2018-05-30 00:00:00.000000,2018-08-29 00:00:00.000000,0.8680330431
2633833,2018-08-30 00:00:00.000000,2018-11-28 00:00:00.000000,0.8769979106
2633833,2018-11-29 00:00:00.000000,2019-02-26 00:00:00.000000,0.8856364339
2633833,2019-02-27 00:00:00.000000,2019-05-29 00:00:00.000000,0.8976966104
2633833,2019-05-30 00:00:00.000000,2019-08-28 00:00:00.000000,0.9130818727
2633833,2019-08-29 00:00:00.000000,2019-11-25 00:00:00.000000,0.9261828602
2633833,2019-11-26 00:00:00.000000,2020-02-26 00:00:00.000000,0.9373651205
2633833,2020-02-27 00:00:00.000000,2020-05-27 00:00:00.000000,0.9505432365
2633833,2020-05-28 00:00:00.000000,2020-08-27 00:00:00.000000,0.9659828512
2633833,2020-08-28 00:00:00.000000,2020-11-26 00:00:00.000000,0.9799036567
2633833,2020-11-27 00:00:00.000000,2021-02-24 00:00:00.000000,0.9905699057
2633833,2021-02-25 00:00:00.000000,,1.0000000000
2633835,2000-01-01 00:00:00.000000,,1.0000000000
2633880,2017-12-07 00:00:00.000000,2018-03-06 00:00:00.000000,0.9199033400
2633880,2018-03-07 00:00:00.000000,2018-06-05 00:00:00.000000,0.9232302960
2633880,2018-06-06 00:00:00.000000,2018-09-11 00:00:00.000000,0.9265953635
2633880,2018-09-12 00:00:00.000000,2018-12-05 00:00:00.000000,0.9309942563
2633880,2018-12-06 00:00:00.000000,2019-03-05 00:00:00.000000,0.9348676351
2633880,2019-03-06 00:00:00.000000,2019-04-15 00:00:00.000000,0.9386767582
2633880,2019-04-16 00:00:00.000000,2019-06-04 00:00:00.000000,0.9620838295
2633880,2019-06-05 00:00:00.000000,2019-09-10 00:00:00.000000,0.9660198826
2633880,2019-09-11 00:00:00.000000,2019-12-03 00:00:00.000000,0.9695770310
2633880,2019-12-04 00:00:00.000000,2020-03-03 00:00:00.000000,0.9730362763
2633880,2020-03-04 00:00:00.000000,2020-06-02 00:00:00.000000,0.9757833035
2633880,2020-06-03 00:00:00.000000,2020-09-08 00:00:00.000000,0.9799733727
2633880,2020-09-09 00:00:00.000000,2020-12-09 00:00:00.000000,0.9837125873
2633880,2020-12-10 00:00:00.000000,2021-03-02 00:00:00.000000,0.9903169014
2633880,2021-03-03 00:00:00.000000,,1.0000000000
2634146,2017-12-01 00:00:00.000000,2018-03-01 00:00:00.000000,0.9672636443
2634146,2018-03-02 00:00:00.000000,2018-05-31 00:00:00.000000,0.9701894266
2634146,2018-06-01 00:00:00.000000,2018-08-30 00:00:00.000000,0.9728994530
2634146,2018-08-31 00:00:00.000000,2018-11-29 00:00:00.000000,0.9752957570
2634146,2018-11-30 00:00:00.000000,2019-02-28 00:00:00.000000,0.9781905906
2634146,2019-03-01 00:00:00.000000,2019-05-30 00:00:00.000000,0.9807072779
2634146,2019-05-31 00:00:00.000000,2019-08-29 00:00:00.000000,0.9834369793
2634146,2019-08-30 00:00:00.000000,2019-11-28 00:00:00.000000,0.9859775634
2634146,2019-11-29 00:00:00.000000,2020-02-27 00:00:00.000000,0.9885502723
2634146,2020-02-28 00:00:00.000000,2020-05-28 00:00:00.000000,0.9912929801
2634146,2020-05-29 00:00:00.000000,2020-08-27 00:00:00.000000,0.9937657875
2634146,2020-08-28 00:00:00.000000,2020-12-03 00:00:00.000000,0.9959672670
2634146,2020-12-04 00:00:00.000000,2021-02-25 00:00:00.000000,0.9979710786
2634146,2021-02-26 00:00:00.000000,,1.0000000000
2634188,2017-10-30 00:00:00.000000,2018-02-07 00:00:00.000000,0.9024228971
2634188,2018-02-08 00:00:00.000000,2018-04-26 00:00:00.000000,0.9101089624
2634188,2018-04-27 00:00:00.000000,2018-07-29 00:00:00.000000,0.9174775008
2634188,2018-07-30 00:00:00.000000,2018-10-29 00:00:00.000000,0.9243652048
2634188,2018-10-30 00:00:00.000000,2019-02-07 00:00:00.000000,0.9314021447
2634188,2019-02-08 00:00:00.000000,2019-04-28 00:00:00.000000,0.9384555498
2634188,2019-04-29 00:00:00.000000,2019-07-29 00:00:00.000000,0.9452362980
2634188,2019-07-30 00:00:00.000000,2019-10-29 00:00:00.000000,0.9516208728
2634188,2019-10-30 00:00:00.000000,2020-02-09 00:00:00.000000,0.9586413145
2634188,2020-02-10 00:00:00.000000,2020-04-28 00:00:00.000000,0.9654447844
2634188,2020-04-29 00:00:00.000000,2020-07-29 00:00:00.000000,0.9730552726
2634188,2020-07-30 00:00:00.000000,2020-10-28 00:00:00.000000,0.9813787597
2634188,2020-10-29 00:00:00.000000,2021-02-07 00:00:00.000000,0.9903508772
2634188,2021-02-08 00:00:00.000000,,1.0000000000
2634346,2017-11-24 00:00:00.000000,2018-03-01 00:00:00.000000,0.9203622290
2634346,2018-03-02 00:00:00.000000,2018-05-16 00:00:00.000000,0.9271579589
2634346,2018-05-17 00:00:00.000000,2018-08-30 00:00:00.000000,0.9339268706
2634346,2018-08-31 00:00:00.000000,2018-11-22 00:00:00.000000,0.9395111134
2634346,2018-11-23 00:00:00.000000,2019-03-07 00:00:00.000000,0.9462012426
2634346,2019-03-08 00:00:00.000000,2019-05-30 00:00:00.000000,0.9540898063
2634346,2019-05-31 00:00:00.000000,2019-08-28 00:00:00.000000,0.9650871032
2634346,2019-08-29 00:00:00.000000,2019-11-26 00:00:00.000000,0.9776914882
2634346,2019-11-27 00:00:00.000000,2020-03-08 00:00:00.000000,0.9872589532
2634346,2020-03-09 00:00:00.000000,,1.0000000000
2634350,2017-11-02 00:00:00.000000,2018-01-31 00:00:00.000000,0.9397324454
2634350,2018-02-01 00:00:00.000000,2018-05-02 00:00:00.000000,0.9442383548
2634350,2018-05-03 00:00:00.000000,2018-08-02 00:00:00.000000,0.9490368558
2634350,2018-08-03 00:00:00.000000,2018-10-31 00:00:00.000000,0.9535424013
2634350,2018-11-01 00:00:00.000000,2019-01-31 00:00:00.000000,0.9581094487
2634350,2019-02-01 00:00:00.000000,2019-05-01 00:00:00.000000,0.9630469734
2634350,2019-05-02 00:00:00.000000,2019-08-01 00:00:00.000000,0.9672017863
2634350,2019-08-02 00:00:00.000000,2019-10-30 00:00:00.000000,0.9721151546
2634350,2019-10-31 00:00:00.000000,2020-02-05 00:00:00.000000,0.9770800460
2634350,2020-02-06 00:00:00.000000,2020-05-06 00:00:00.000000,0.9813948784
2634350,2020-05-07 00:00:00.000000,2020-08-05 00:00:00.000000,0.9869106404
2634350,2020-08-06 00:00:00.000000,2020-11-04 00:00:00.000000,0.9917393724
2634350,2020-11-05 00:00:00.000000,2021-02-03 00:00:00.000000,0.9959796954
2634350,2021-02-04 00:00:00.000000,,1.0000000000
2634674,2017-11-30 00:00:00.000000,2018-03-07 00:00:00.000000,0.9162549594
2634674,2018-03-08 00:00:00.000000,2018-06-06 00:00:00.000000,0.9198447642
2634674,2018-06-07 00:00:00.000000,2018-09-12 00:00:00.000000,0.9234781208
2634674,2018-09-13 00:00:00.000000,2018-12-12 00:00:00.000000,0.9283250810
2634674,2018-12-13 00:00:00.000000,2019-03-06 00:00:00.000000,0.9341837018
2634674,2019-03-07 00:00:00.000000,2019-06-12 00:00:00.000000,0.9403161987
2634674,2019-06-13 00:00:00.000000,2019-09-11 00:00:00.000000,0.9467707201
2634674,2019-09-12 00:00:00.000000,2019-12-11 00:00:00.000000,0.9536264096
2634674,2019-12-12 00:00:00.000000,2020-03-11 00:00:00.000000,0.9598302989
2634674,2020-03-12 00:00:00.000000,2020-06-10 00:00:00.000000,0.9693241693
2634674,2020-06-11 00:00:00.000000,2020-09-09 00:00:00.000000,0.9771296096
2634674,2020-09-10 00:00:00.000000,2020-12-09 00:00:00.000000,0.9856380152
2634674,2020-12-10 00:00:00.000000,2021-03-10 00:00:00.000000,0.9930952851
2634674,2021-03-11 00:00:00.000000,,1.0000000000
2634721,2017-12-01 00:00:00.000000,2018-03-01 00:00:00.000000,0.9484981493
2634721,2018-03-02 00:00:00.000000,2018-05-31 00:00:00.000000,0.9515809645
2634721,2018-06-01 00:00:00.000000,2018-08-23 00:00:00.000000,0.9550831793
2634721,2018-08-24 00:00:00.000000,2018-11-29 00:00:00.000000,0.9589501738
2634721,2018-11-30 00:00:00.000000,2019-02-21 00:00:00.000000,0.9633851382
2634721,2019-02-22 00:00:00.000000,2019-05-30 00:00:00.000000,0.9674230780
2634721,2019-05-31 00:00:00.000000,2019-09-05 00:00:00.000000,0.9715625913
2634721,2019-09-06 00:00:00.000000,2019-11-28 00:00:00.000000,0.9750559928
2634721,2019-11-29 00:00:00.000000,2020-02-20 00:00:00.000000,0.9787170290
2634721,2020-02-21 00:00:00.000000,2020-05-28 00:00:00.000000,0.9822865217
2634721,2020-05-29 00:00:00.000000,2020-08-27 00:00:00.000000,0.9864599730
2634721,2020-08-28 00:00:00.000000,2020-11-26 00:00:00.000000,0.9905756632
2634721,2020-11-27 00:00:00.000000,2021-02-25 00:00:00.000000,0.9951969260
2634721,2021-02-26 00:00:00.000000,,1.0000000000
2635042,2017-12-28 00:00:00.000000,2018-03-27 00:00:00.000000,0.9057341073
2635042,2018-03-28 00:00:00.000000,2018-06-27 00:00:00.000000,0.9114848001
2635042,2018-06-28 00:00:00.000000,2018-09-26 00:00:00.000000,0.9170168912
2635042,2018-09-27 00:00:00.000000,2018-12-27 00:00:00.000000,0.9225560172
2635042,2018-12-28 00:00:00.000000,2019-03-27 00:00:00.000000,0.9296444230
2635042,2019-03-28 00:00:00.000000,2019-06-26 00:00:00.000000,0.9361477068
2635042,2019-06-27 00:00:00.000000,2019-09-25 00:00:00.000000,0.9429908918
2635042,2019-09-26 00:00:00.000000,2019-12-29 00:00:00.000000,0.9503465150
2635042,2019-12-30 00:00:00.000000,2020-03-29 00:00:00.000000,0.9571434493
2635042,2020-03-30 00:00:00.000000,2020-06-28 00:00:00.000000,0.9688327534
2635042,2020-06-29 00:00:00.000000,2020-09-28 00:00:00.000000,0.9785337344
2635042,2020-09-29 00:00:00.000000,2020-12-29 00:00:00.000000,0.9871206386
2635042,2020-12-30 00:00:00.000000,2021-03-29 00:00:00.000000,0.9948571429
2635042,2021-03-30 00:00:00.000000,,1.0000000000
2635154,2017-11-22 00:00:00.000000,2018-02-21 00:00:00.000000,0.9913595746
2635154,2018-02-22 00:00:00.000000,2018-05-22 00:00:00.000000,0.9919756830
2635154,2018-05-23 00:00:00.000000,2018-08-28 00:00:00.000000,0.9925891497
2635154,2018-08-29 00:00:00.000000,2018-11-28 00:00:00.000000,0.9931320822
2635154,2018-11-29 00:00:00.000000,2019-02-27 00:00:00.000000,0.9941257733
2635154,2019-02-28 00:00:00.000000,2019-05-29 00:00:00.000000,0.9951503151
2635154,2019-05-30 00:00:00.000000,2019-08-27 00:00:00.000000,0.9962861694
2635154,2019-08-28 00:00:00.000000,2019-11-26 00:00:00.000000,0.9972723472
2635154,2019-11-27 00:00:00.000000,2020-02-26 00:00:00.000000,0.9980082058
2635154,2020-02-27 00:00:00.000000,2020-06-03 00:00:00.000000,0.9986051676
2635154,2020-06-04 00:00:00.000000,2020-08-31 00:00:00.000000,0.9990608656
2635154,2020-09-01 00:00:00.000000,2020-12-02 00:00:00.000000,0.9993597507
2635154,2020-12-03 00:00:00.000000,2021-03-08 00:00:00.000000,0.9996549716
2635154,2021-03-09 00:00:00.000000,,1.0000000000
2635350,2017-12-08 00:00:00.000000,2018-03-07 00:00:00.000000,0.8686843169
2635350,2018-03-08 00:00:00.000000,2018-06-07 00:00:00.000000,0.8790675353
2635350,2018-06-08 00:00:00.000000,2018-09-06 00:00:00.000000,0.8869648868
2635350,2018-09-07 00:00:00.000000,2018-12-06 00:00:00.000000,0.8959742971
2635350,2018-12-07 00:00:00.000000,2019-03-07 00:00:00.000000,0.9064456778
2635350,2019-03-08 00:00:00.000000,2019-06-06 00:00:00.000000,0.9173297238
2635350,2019-06-07 00:00:00.000000,2019-09-08 00:00:00.000000,0.9321560227
2635350,2019-09-09 00:00:00.000000,2019-12-08 00:00:00.000000,0.9486414326
2635350,2019-12-09 00:00:00.000000,2020-03-08 00:00:00.000000,0.9682496673
2635350,2020-03-09 00:00:00.000000,2020-06-11 00:00:00.000000,0.9975905663
2635350,2020-06-12 00:00:00.000000,2020-09-13 00:00:00.000000,0.9981638942
2635350,2020-09-14 00:00:00.000000,2020-12-08 00:00:00.000000,0.9991415278
2635350,2020-12-09 00:00:00.000000,2021-03-08 00:00:00.000000,0.9996640914
2635350,2021-03-09 00:00:00.000000,,1.0000000000
2635651,2017-12-05 00:00:00.000000,2018-03-04 00:00:00.000000,0.9876329681
2635651,2018-03-05 00:00:00.000000,2018-06-04 00:00:00.000000,0.9885589185
2635651,2018-06-05 00:00:00.000000,2018-09-04 00:00:00.000000,0.9893934705
2635651,2018-09-05 00:00:00.000000,2018-12-04 00:00:00.000000,0.9902267249
2635651,2018-12-05 00:00:00.000000,2019-03-04 00:00:00.000000,0.9912204680
2635651,2019-03-05 00:00:00.000000,2019-06-03 00:00:00.000000,0.9923555042
2635651,2019-06-04 00:00:00.000000,2019-09-02 00:00:00.000000,0.9936385924
2635651,2019-09-03 00:00:00.000000,2019-12-02 00:00:00.000000,0.9946711651
2635651,2019-12-03 00:00:00.000000,2020-03-02 00:00:00.000000,0.9955797358
2635651,2020-03-03 00:00:00.000000,2020-06-01 00:00:00.000000,0.9967255119
2635651,2020-06-02 00:00:00.000000,2020-08-31 00:00:00.000000,0.9976162406
2635651,2020-09-01 00:00:00.000000,2020-11-30 00:00:00.000000,0.9983569348
